Time,Ay,Vx,Station,Cronometro,AV_Eng,AV_TC,AV_Trans
       14.767,  2.0149474144, 47.9239273071,   190.2421875, 1.36650002003, 13664.1357422, 13664.1357422, 2674.13354492
       14.768, 2.01543521881, 47.9236221313, 190.255508423, 1.36749994755, 13664.0634766, 13664.0634766, 2674.14135742
       14.769, 2.01590847969, 47.9233322144, 190.268829346, 1.36849999428, 13663.9892578, 13663.9892578, 2674.15209961
        14.77, 2.01636505127, 47.9230575562, 190.282165527, 1.36950004101, 13663.9121094, 13663.9121094, 2674.16577148
       14.771,  2.0168030262,  47.922794342,  190.29548645, 1.37049996853, 13663.8330078, 13663.8330078, 2674.18212891
       14.772, 2.01722073555, 47.9225463867, 190.308807373, 1.37150001526, 13663.7519531, 13663.7519531, 2674.20117188
       14.773, 2.01761651039, 47.9223136902, 190.322143555, 1.37249994278, 13663.6679688, 13663.6679688, 2674.22314453
       14.774, 2.01798915863, 47.9220924377, 190.335464478, 1.37349998951, 13663.5830078, 13663.5830078, 2674.24780273
       14.775, 2.01833748817, 47.9218826294,   190.3487854, 1.37450003624, 13663.4960938, 13663.4960938, 2674.27514648
       14.776, 2.01866006851, 47.9216842651, 190.362106323, 1.37549996376, 13663.4072266, 13663.4072266, 2674.30517578
       14.777, 2.01895642281,  47.921497345, 190.375442505, 1.37650001049, 13663.3164062, 13663.3164062, 2674.33789062
       14.778, 2.01922535896, 47.9213218689, 190.388763428, 1.37750005722, 13663.2236328, 13663.2236328, 2674.37304688
       14.779, 2.01946640015, 47.9211578369, 190.402084351, 1.37849998474, 13663.1298828, 13663.1298828, 2674.41064453
        14.78, 2.01967835426, 47.9210014343, 190.415405273, 1.37950003147, 13663.0351562, 13663.0351562, 2674.45068359
       14.781, 2.01986098289, 47.9208526611, 190.428741455, 1.38049995899, 13662.9384766, 13662.9384766, 2674.49316406
       14.782,  2.0200138092, 47.9207115173, 190.442062378, 1.38150000572, 13662.8408203, 13662.8408203, 2674.53808594
       14.783, 2.02013397217, 47.9205818176, 190.455383301, 1.38250005245, 13662.7421875, 13662.7421875, 2674.58520508
       14.784, 2.02022147179, 47.9204597473, 190.468704224, 1.38349997997, 13662.6416016, 13662.6416016, 2674.63427734
       14.785, 2.02027869225, 47.9203414917, 190.482040405,  1.3845000267, 13662.5410156, 13662.5410156, 2674.68579102
       14.786, 2.02030611038, 47.9202308655, 190.495361328, 1.38549995422, 13662.4394531, 13662.4394531, 2674.73901367
       14.787,  2.0203037262, 47.9201278687, 190.508682251, 1.38650000095, 13662.3369141, 13662.3369141, 2674.79443359
       14.788, 2.02027177811, 47.9200286865, 190.522003174, 1.38750004768, 13662.2333984, 13662.2333984,  2674.8515625
       14.789, 2.02021098137, 47.9199333191, 190.535339355,  1.3884999752, 13662.1298828, 13662.1298828, 2674.91040039
        14.79, 2.02012181282, 47.9198455811, 190.548660278, 1.38950002193, 13662.0253906, 13662.0253906, 2674.97094727
       14.791, 2.02000427246, 47.9197616577, 190.561981201, 1.39049994946, 13661.9208984, 13661.9208984, 2675.03320312
       14.792, 2.01985955238, 47.9196777344, 190.575302124, 1.39149999619, 13661.8154297, 13661.8154297, 2675.09667969
       14.793, 2.01968765259, 47.9196014404, 190.588623047, 1.39250004292, 13661.7099609, 13661.7099609, 2675.16162109
       14.794, 2.01948952675, 47.9195251465, 190.601959229, 1.39349997044, 13661.6044922, 13661.6044922,  2675.2277832
       14.795, 2.01926589012, 47.9194526672, 190.615280151, 1.39450001717, 13661.4990234, 13661.4990234, 2675.29516602
       14.796, 2.01901745796, 47.9193840027, 190.628601074, 1.39549994469, 13661.3925781, 13661.3925781, 2675.36352539
       14.797, 2.01874470711, 47.9193153381, 190.641921997, 1.39649999142, 13661.2871094, 13661.2871094, 2675.43286133
       14.798, 2.01844906807, 47.9192466736,  190.65524292, 1.39750003815, 13661.1816406, 13661.1816406, 2675.50292969
       14.799, 2.01813077927,  47.919178009, 190.668579102, 1.39849996567, 13661.0761719, 13661.0761719, 2675.57373047
         14.8, 2.01779127121, 47.9191131592, 190.681900024,  1.3995000124, 13660.9707031, 13660.9707031, 2675.64501953
       14.801, 2.01743102074, 47.9190483093, 190.695220947, 1.40050005913, 13660.8662109, 13660.8662109, 2675.71679688
       14.802, 2.01705121994, 47.9189834595,  190.70854187, 1.40149998665, 13660.7617188, 13660.7617188,  2675.7890625
       14.803, 2.01665234566, 47.9189147949, 190.721862793, 1.40250003338, 13660.6582031, 13660.6582031, 2675.86132812
       14.804, 2.01623535156, 47.9188499451, 190.735183716,  1.4034999609, 13660.5546875, 13660.5546875, 2675.93359375
       14.805, 2.01580142975, 47.9187812805, 190.748519897, 1.40450000763, 13660.4511719, 13660.4511719, 2676.00585938
       14.806, 2.01535105705,  47.918712616,  190.76184082, 1.40550005436, 13660.3486328, 13660.3486328, 2676.07788086
       14.807, 2.01488494873, 47.9186439514, 190.775161743, 1.40649998188, 13660.2470703, 13660.2470703,  2676.1496582
       14.808, 2.01440453529, 47.9185752869, 190.788482666, 1.40750002861, 13660.1455078, 13660.1455078, 2676.22119141
       14.809, 2.01391029358, 47.9185028076, 190.801803589, 1.40849995613, 13660.0458984, 13660.0458984, 2676.29199219
        14.81, 2.01340293884, 47.9184265137, 190.815124512, 1.40950000286, 13659.9462891, 13659.9462891, 2676.36230469
       14.811, 2.01288366318, 47.9183502197, 190.828445435, 1.41050004959, 13659.8476562, 13659.8476562, 2676.43164062
       14.812, 2.01235294342, 47.9182739258, 190.841781616, 1.41149997711, 13659.7490234, 13659.7490234, 2676.50024414
       14.813, 2.01181197166, 47.9181900024, 190.855102539, 1.41250002384, 13659.6523438, 13659.6523438, 2676.56787109
       14.814, 2.01126146317, 47.9181098938, 190.868423462, 1.41349995136, 13659.5556641, 13659.5556641, 2676.63427734
       14.815, 2.01070213318, 47.9180221558, 190.881744385, 1.41449999809, 13659.4609375, 13659.4609375, 2676.69946289
       14.816, 2.01013469696, 47.9179344177, 190.895065308, 1.41550004482, 13659.3662109, 13659.3662109, 2676.76342773
       14.817, 2.00955986977,  47.917842865,  190.90838623, 1.41649997234, 13659.2724609, 13659.2724609, 2676.82592773
       14.818, 2.00897860527, 47.9177513123, 190.921707153, 1.41750001907, 13659.1806641, 13659.1806641, 2676.88720703
       14.819, 2.00839185715, 47.9176559448, 190.935028076, 1.41849994659, 13659.0888672, 13659.0888672,  2676.9465332
        14.82, 2.00779986382, 47.9175567627, 190.948364258, 1.41949999332, 13658.9980469, 13658.9980469, 2677.00439453
       14.821, 2.00720381737, 47.9174575806, 190.961685181, 1.42050004005, 13658.9091797, 13658.9091797, 2677.06054688
       14.822, 2.00660419464, 47.9173545837, 190.975006104, 1.42149996758, 13658.8203125, 13658.8203125, 2677.11474609
       14.823, 2.00600194931, 47.9172477722, 190.988327026, 1.42250001431, 13658.7324219, 13658.7324219, 2677.16699219
       14.824, 2.00539588928,  47.917137146, 191.001647949, 1.42349994183, 13658.6464844, 13658.6464844, 2677.21728516
       14.825, 2.00478839874, 47.9170265198, 191.014968872, 1.42449998856, 13658.5605469, 13658.5605469,   2677.265625
       14.826, 2.00418019295, 47.9169158936, 191.028289795, 1.42550003529, 13658.4755859, 13658.4755859, 2677.31176758
       14.827, 2.00357246399, 47.9168014526, 191.041610718, 1.42649996281, 13658.3925781, 13658.3925781, 2677.35571289
       14.828, 2.00296568871,  47.916683197, 191.054931641, 1.42750000954, 13658.3095703, 13658.3095703, 2677.39746094
       14.829, 2.00236034393, 47.9165649414, 191.068267822, 1.42850005627, 13658.2275391, 13658.2275391, 2677.43701172
        14.83, 2.00175762177, 47.9164428711, 191.081588745, 1.42949998379, 13658.1474609, 13658.1474609, 2677.47412109
       14.831, 2.00115799904, 47.9163208008, 191.094909668, 1.43050003052, 13658.0673828, 13658.0673828,  2677.5090332
       14.832, 2.00056219101, 47.9161949158, 191.108230591, 1.43149995804, 13657.9882812, 13657.9882812, 2677.54150391
       14.833, 1.99997103214, 47.9160690308, 191.121551514, 1.43250000477, 13657.9101562, 13657.9101562,  2677.5715332
       14.834, 1.99938511848, 47.9159431458, 191.134872437,  1.4335000515, 13657.8330078, 13657.8330078, 2677.59912109
       14.835, 1.99880516529, 47.9158172607, 191.148193359, 1.43449997902, 13657.7558594, 13657.7558594, 2677.62426758
       14.836, 1.99823200703,  47.915687561, 191.161514282, 1.43550002575, 13657.6806641, 13657.6806641, 2677.64697266
       14.837, 1.99766635895, 47.9155578613, 191.174835205, 1.43649995327, 13657.6054688, 13657.6054688, 2677.66723633
       14.838,  1.9971088171, 47.9154319763, 191.188156128,        1.4375,   13657.53125,   13657.53125, 2677.68481445
       14.839, 1.99656009674, 47.9153022766, 191.201477051, 1.43850004673, 13657.4580078, 13657.4580078, 2677.69995117
        14.84, 1.99602091312, 47.9151725769, 191.214813232, 1.43949997425, 13657.3847656, 13657.3847656, 2677.71264648
       14.841, 1.99549198151, 47.9150428772, 191.228134155, 1.44050002098,    13657.3125,    13657.3125, 2677.72290039
       14.842, 1.99497389793, 47.9149169922, 191.241455078,  1.4414999485, 13657.2402344, 13657.2402344, 2677.73046875
       14.843, 1.99446725845, 47.9147911072, 191.254776001, 1.44249999523, 13657.1689453, 13657.1689453, 2677.73583984
       14.844, 1.99397289753, 47.9146652222, 191.268096924, 1.44350004196, 13657.0986328, 13657.0986328, 2677.73852539
       14.845,   1.993491292, 47.9145393372, 191.281417847, 1.44449996948, 13657.0283203, 13657.0283203, 2677.73876953
       14.846, 1.99302315712, 47.9144210815,  191.29473877, 1.44550001621, 13656.9580078, 13656.9580078, 2677.73681641
       14.847, 1.99256896973, 47.9142990112, 191.308059692, 1.44649994373, 13656.8886719, 13656.8886719, 2677.73217773
       14.848, 1.99212944508, 47.9141807556, 191.321380615, 1.44749999046, 13656.8193359, 13656.8193359,  2677.7253418
       14.849, 1.99170517921, 47.9140663147, 191.334701538, 1.44850003719, 13656.7509766, 13656.7509766, 2677.71630859
        14.85, 1.99129641056, 47.9139556885, 191.348022461, 1.44949996471, 13656.6816406, 13656.6816406, 2677.70483398
       14.851, 1.99090409279, 47.9138450623, 191.361343384, 1.45050001144, 13656.6132812, 13656.6132812, 2677.69091797
       14.852, 1.99052834511, 47.9137420654, 191.374679565, 1.45150005817, 13656.5449219, 13656.5449219, 2677.67504883
       14.853, 1.99016976357, 47.9136390686, 191.388000488, 1.45249998569, 13656.4765625, 13656.4765625, 2677.65698242
       14.854,   1.989828825, 47.9135437012, 191.401321411, 1.45350003242, 13656.4091797, 13656.4091797, 2677.63671875
       14.855, 1.98950600624, 47.9134521484, 191.414642334, 1.45449995995, 13656.3408203, 13656.3408203, 2677.61425781
       14.856, 1.98920154572, 47.9133605957, 191.427963257, 1.45550000668, 13656.2724609, 13656.2724609, 2677.59008789
       14.857, 1.98891580105, 47.9132804871,  191.44128418, 1.45650005341, 13656.2041016, 13656.2041016,  2677.5637207
       14.858, 1.98864924908, 47.9132003784, 191.454605103, 1.45749998093, 13656.1357422, 13656.1357422, 2677.53540039
       14.859, 1.98840200901, 47.9131317139, 191.467926025, 1.45850002766, 13656.0673828, 13656.0673828, 2677.50537109
        14.86, 1.98817443848, 47.9130630493, 191.481246948, 1.45949995518, 13655.9980469, 13655.9980469, 2677.47338867
       14.861, 1.98796665668, 47.9130058289, 191.494567871, 1.46050000191, 13655.9287109, 13655.9287109, 2677.43969727
       14.862, 1.98777902126, 47.9129524231, 191.507888794, 1.46150004864,  13655.859375,  13655.859375, 2677.40429688
       14.863, 1.98761153221,  47.912902832, 191.521224976, 1.46249997616, 13655.7900391, 13655.7900391,  2677.3671875
       14.864, 1.98746430874, 47.9128646851, 191.534545898, 1.46350002289, 13655.7197266, 13655.7197266, 2677.32861328
       14.865, 1.98733758926, 47.9128341675, 191.547866821, 1.46449995041, 13655.6494141, 13655.6494141, 2677.28857422
       14.866, 1.98723113537, 47.9128074646, 191.561187744, 1.46549999714,  13655.578125,  13655.578125, 2677.24731445
       14.867, 1.98714518547, 47.9127922058, 191.574508667, 1.46650004387, 13655.5068359, 13655.5068359,  2677.2043457
       14.868, 1.98707962036, 47.9127845764,  191.58782959, 1.46749997139, 13655.4345703, 13655.4345703, 2677.16015625
       14.869, 1.98703432083, 47.9127845764, 191.601150513, 1.46850001812, 13655.3623047, 13655.3623047, 2677.11499023
        14.87, 1.98700916767, 47.9127922058, 191.614471436, 1.46949994564, 13655.2880859, 13655.2880859, 2677.06835938
       14.871, 1.98700404167, 47.9128074646, 191.627792358, 1.47049999237, 13655.2148438, 13655.2148438, 2677.02075195
       14.872, 1.98701870441, 47.9128341675, 191.641113281,  1.4715000391, 13655.1396484, 13655.1396484, 2676.97216797
       14.873, 1.98705303669, 47.9128684998, 191.654449463, 1.47249996662, 13655.0644531, 13655.0644531, 2676.92260742
       14.874, 1.98710656166, 47.9129142761, 191.667770386, 1.47350001335, 13654.9882812, 13654.9882812, 2676.87231445
       14.875, 1.98717916012, 47.9129676819, 191.681091309, 1.47449994087, 13654.9111328, 13654.9111328, 2676.82104492
       14.876, 1.98727047443, 47.9130325317, 191.694412231,  1.4754999876, 13654.8330078, 13654.8330078, 2676.76904297
       14.877, 1.98737990856, 47.9131088257, 191.707733154, 1.47650003433, 13654.7548828, 13654.7548828, 2676.71655273
       14.878, 1.98750734329,  47.913192749, 191.721054077, 1.47749996185, 13654.6748047, 13654.6748047, 2676.66333008
       14.879, 1.98765206337, 47.9132881165,    191.734375, 1.47850000858, 13654.5947266, 13654.5947266, 2676.60961914
        14.88, 1.98781371117,  47.913394928, 191.747711182, 1.47950005531, 13654.5126953, 13654.5126953, 2676.55541992
       14.881, 1.98799169064, 47.9135093689, 191.761032104, 1.48049998283, 13654.4306641, 13654.4306641, 2676.50097656
       14.882, 1.98818552494, 47.9136390686, 191.774353027, 1.48150002956, 13654.3466797, 13654.3466797, 2676.44604492
       14.883, 1.98839461803, 47.9137763977,  191.78767395, 1.48249995708, 13654.2626953, 13654.2626953, 2676.39086914
       14.884, 1.98861825466, 47.9139251709, 191.800994873, 1.48350000381, 13654.1767578, 13654.1767578, 2676.33569336
       14.885, 1.98885595798, 47.9140853882, 191.814315796, 1.48450005054, 13654.0898438, 13654.0898438, 2676.28051758
       14.886, 1.98910689354, 47.9142570496, 191.827651978, 1.48549997807, 13654.0029297, 13654.0029297, 2676.22509766
       14.887, 1.98937034607,  47.914440155,   191.8409729,  1.4865000248, 13653.9140625, 13653.9140625, 2676.16967773
       14.888, 1.98964571953, 47.9146347046, 191.854293823, 1.48749995232, 13653.8242188, 13653.8242188, 2676.11450195
       14.889, 1.98993217945, 47.9148406982, 191.867614746, 1.48849999905, 13653.7333984, 13653.7333984, 2676.05957031
        14.89, 1.99022901058,  47.915058136, 191.880935669, 1.48950004578,  13653.640625,  13653.640625, 2676.00463867
       14.891, 1.99053537846, 47.9152832031, 191.894271851,  1.4904999733, 13653.5478516, 13653.5478516, 2675.95019531
       14.892, 1.99085044861, 47.9155235291, 191.907592773, 1.49150002003,  13653.453125,  13653.453125, 2675.89599609
       14.893, 1.99117350578, 47.9157752991, 191.920913696, 1.49249994755, 13653.3574219, 13653.3574219, 2675.84228516
       14.894, 1.99150359631, 47.9160385132, 191.934234619, 1.49349999428, 13653.2607422, 13653.2607422, 2675.78881836
       14.895, 1.99183988571, 47.9163131714, 191.947570801, 1.49450004101, 13653.1630859, 13653.1630859, 2675.73608398
       14.896, 1.99218153954, 47.9165992737, 191.960891724, 1.49549996853, 13653.0644531, 13653.0644531, 2675.68408203
       14.897, 1.99252772331, 47.9168968201, 191.974212646, 1.49650001526, 13652.9638672, 13652.9638672, 2675.63232422
       14.898, 1.99287748337, 47.9172058105, 191.987533569, 1.49749994278, 13652.8623047, 13652.8623047, 2675.58154297
       14.899, 1.99322998524, 47.9175262451, 192.000869751, 1.49849998951, 13652.7597656, 13652.7597656, 2675.53149414
         14.9, 1.99358427525, 47.9178581238, 192.014190674, 1.49950003624,   13652.65625,   13652.65625, 2675.48217773
       14.901, 1.99393939972, 47.9182014465, 192.027511597, 1.50049996376, 13652.5517578, 13652.5517578, 2675.43383789
       14.902,  1.9942946434, 47.9185562134, 192.040847778, 1.50150001049, 13652.4462891, 13652.4462891, 2675.38623047
       14.903, 1.99464905262, 47.9189224243, 192.054168701, 1.50250005722, 13652.3388672, 13652.3388672, 2675.33959961
       14.904,  1.9950016737, 47.9192962646, 192.067489624, 1.50349998474, 13652.2304688, 13652.2304688, 2675.29370117
       14.905, 1.99535155296, 47.9196815491, 192.080810547, 1.50450003147, 13652.1210938, 13652.1210938, 2675.24902344
       14.906, 1.99569809437, 47.9200782776, 192.094146729, 1.50549995899, 13652.0107422, 13652.0107422, 2675.20556641
       14.907, 1.99604010582, 47.9204864502, 192.107467651, 1.50650000572, 13651.8994141, 13651.8994141,  2675.1628418
       14.908, 1.99637699127, 47.9209022522, 192.120803833, 1.50750005245, 13651.7871094, 13651.7871094, 2675.12158203
