TIME,RPM,TPS,Marcha,Distância,Velocidade_de_referência
154.380,3603,0.8,0,1077.74,0.0
154.420,3580,0.8,0,1077.74,0.0
154.460,3483,0.8,0,1077.74,0.0
154.500,3465,0.8,0,1077.74,0.0
154.540,3440,0.8,0,1077.74,0.0
154.580,3400,0.8,0,1077.74,0.0
154.620,3440,0.9,0,1077.74,0.0
154.660,3305,0.8,0,1077.74,0.0
154.700,3412,0.9,0,1077.74,0.0
154.740,3269,0.8,0,1077.74,0.0
154.780,3434,0.8,0,1077.74,0.0
154.820,3258,0.9,0,1077.74,0.0
154.860,3167,0.9,0,1077.74,0.0
154.900,3215,0.8,0,1077.74,0.0
154.940,3143,0.9,0,1077.74,0.0
154.980,3143,0.9,0,1077.74,0.0
155.020,3285,0.9,0,1077.74,0.0
155.060,3428,0.8,0,1077.74,0.0
155.100,3521,0.8,0,1077.74,0.0
155.140,3588,0.8,0,1077.74,0.0
155.180,3572,0.9,0,1077.74,0.0
155.220,3558,0.8,0,1077.74,0.0
155.260,3584,0.8,0,1077.74,0.0
155.300,3603,0.8,0,1077.74,0.0
155.340,3559,0.8,0,1077.74,0.0
155.380,3549,0.8,0,1077.74,0.0
155.420,3527,0.8,0,1077.74,0.0
155.460,3487,0.8,0,1077.74,0.0
155.500,3411,0.8,0,1077.74,0.0
155.540,3439,0.8,0,1077.74,0.0
155.580,3464,0.8,0,1077.74,0.0
155.620,3424,0.8,0,1077.74,0.0
155.660,3425,0.8,0,1077.74,0.0
155.700,3454,0.8,0,1077.74,0.0
155.740,3525,0.8,0,1077.74,0.0
155.780,3458,0.8,0,1077.74,0.0
155.820,3463,0.8,0,1077.74,0.0
155.860,3505,0.8,0,1077.74,0.0
155.900,3548,0.8,0,1077.74,0.0
155.940,3536,0.8,0,1077.74,0.0
155.980,3543,0.8,0,1077.74,0.0
156.020,3475,0.8,0,1077.74,0.0
156.060,3666,0.8,0,1077.74,0.0
156.100,3683,0.8,0,1077.74,0.0
156.140,3801,0.8,0,1077.74,0.0
156.180,3711,0.8,0,1077.74,0.0
156.220,3709,0.8,0,1077.74,0.0
156.260,3590,0.8,0,1077.74,0.0
156.300,3481,0.8,0,1077.74,0.0
156.340,3440,0.8,0,1077.74,0.0
156.380,3328,0.8,0,1077.74,0.0
156.420,3237,0.8,0,1077.74,0.0
156.460,3167,0.8,0,1077.74,0.0
156.500,3037,0.8,0,1077.74,0.0
156.540,3002,0.8,0,1077.74,0.0
156.580,3008,0.8,0,1077.74,0.0
156.620,3247,0.8,0,1077.74,0.0
156.660,3484,0.8,0,1077.74,0.0
156.700,3495,0.8,0,1077.74,0.0
156.740,3574,0.8,0,1077.74,0.0
156.780,3543,0.8,0,1077.74,0.0
156.820,3615,0.8,0,1077.74,0.0
156.860,3605,0.9,0,1077.74,0.0
156.900,3673,0.8,0,1077.74,0.0
156.940,3600,0.8,0,1077.74,0.0
156.980,3621,0.8,0,1077.74,0.0
157.020,3545,0.8,0,1077.74,0.0
157.060,3471,0.8,0,1077.74,0.0
157.100,3458,0.8,0,1077.74,0.0
157.140,3363,0.8,0,1077.74,0.0
157.180,3370,0.8,0,1077.74,0.0
157.220,3332,0.8,0,1077.74,0.0
157.260,3228,0.8,0,1077.74,0.0
157.300,3081,0.8,0,1077.74,0.0
157.340,2939,0.8,0,1077.74,0.0
157.380,3077,0.8,0,1077.74,0.0
157.420,3262,0.8,0,1077.74,0.0
157.460,3522,0.9,0,1077.74,0.0
157.500,3497,0.9,0,1077.74,0.0
157.540,3581,0.9,0,1077.74,0.0
157.580,3499,0.9,0,1077.74,0.0
157.620,3508,0.9,0,1077.74,0.0
157.660,3457,0.9,0,1077.74,0.0
157.700,3432,0.9,0,1077.74,0.0
157.740,3437,0.9,0,1077.74,0.0
157.780,3314,0.9,0,1077.74,0.0
157.820,3209,1.0,0,1077.74,0.0
157.860,3115,1.0,0,1077.74,0.0
157.900,3013,1.3,0,1077.74,0.0
157.940,2961,2.7,0,1077.74,0.0
157.980,3130,5.4,0,1077.74,0.0
158.020,3386,8.5,0,1077.74,0.0
158.060,3583,11.7,0,1077.74,0.0
158.100,3788,13.1,0,1077.74,0.0
158.140,3931,13.7,0,1077.74,0.0
158.180,4263,14.1,0,1077.74,0.0
158.220,4566,14.2,0,1077.74,0.0
158.260,4903,14.2,0,1077.74,0.0
158.300,5271,14.3,0,1077.74,0.0
158.340,5716,14.2,0,1077.74,0.0
158.380,6113,14.5,0,1077.74,0.0
158.420,6060,14.7,0,1077.74,0.0
158.460,5970,14.9,0,1077.74,0.0
158.500,5817,15.2,0,1077.74,0.0
158.540,5497,16.0,0,1077.74,0.0
158.580,5243,16.6,0,1077.74,0.0
158.620,5262,17.0,0,1077.74,0.0
158.660,5508,17.9,0,1077.74,0.0
158.700,6019,19.3,0,1077.74,0.0
158.740,6488,20.4,0,1077.74,0.0
158.780,6781,21.7,0,1077.74,0.0
158.820,7139,22.8,0,1077.74,0.0
158.860,7465,23.9,0,1077.74,0.0
158.900,7605,24.9,0,1077.74,0.0
158.940,7901,26.1,0,1077.74,0.0
158.980,8244,28.4,0,1077.74,0.0
159.020,8692,31.5,0,1077.74,0.0
159.060,9340,34.2,0,1077.74,0.0
159.100,9820,36.6,0,1077.74,0.0
159.140,10370,38.3,0,1077.74,0.0
159.180,10874,39.6,0,1077.74,0.0
159.220,11297,41.7,0,1077.74,0.0
159.260,11585,45.5,0,1077.74,0.0
159.300,11926,49.2,0,1077.74,0.0
159.340,12367,52.6,0,1077.74,0.0
159.380,12566,57.3,0,1077.74,0.0
159.420,12544,61.6,0,1077.74,0.0
159.460,12474,66.3,0,1077.74,0.0
159.500,12496,67.2,0,1077.74,0.0
159.540,12440,68.0,0,1077.74,0.0
159.580,12435,70.3,0,1077.74,0.0
159.620,12391,73.8,0,1077.74,0.0
159.660,12378,78.5,0,1077.75,0.5
159.700,12390,82.3,0,1077.76,0.6
159.740,12436,85.9,0,1077.77,1.1
159.780,12415,89.1,0,1077.79,1.8
159.820,12337,92.8,0,1077.82,2.7
159.860,12210,94.9,0,1077.86,3.8
159.900,12087,96.5,0,1077.92,4.6
159.940,11855,97.3,0,1077.98,5.5
159.980,11580,97.9,0,1078.06,6.8
160.020,11263,98.7,0,1078.16,8.3
160.060,10934,99.7,0,1078.27,9.6
160.100,10438,100.0,0,1078.39,10.8
160.140,9673,100.0,0,1078.53,11.8
160.180,9381,99.9,0,1078.67,13.1
160.220,9681,99.9,0,1078.83,14.1
160.260,10095,99.9,0,1079.00,15.1
160.300,10387,100.0,0,1079.18,16.1
160.340,10421,100.0,0,1079.38,17.0
160.380,10449,100.0,0,1079.58,18.3
160.420,10467,100.0,0,1079.80,19.5
160.460,10617,100.0,0,1080.03,20.0
160.500,10723,100.0,0,1080.27,21.3
160.540,10678,100.0,0,1080.52,22.7
160.580,10636,99.9,0,1080.79,23.4
160.620,10587,100.0,0,1081.06,24.6
160.660,10379,100.0,0,1081.35,25.8
160.700,10402,100.0,0,1081.65,26.7
160.740,10558,99.2,0,1081.97,28.2
160.780,10522,95.2,0,1082.30,29.6
160.820,10327,94.6,0,1082.65,30.9
160.860,10077,94.3,0,1083.01,32.1
160.900,10074,94.2,0,1083.39,33.2
160.940,10074,94.4,0,1083.78,35.1
160.980,10137,94.3,0,1084.18,35.7
161.020,10278,94.4,0,1084.58,36.5
161.060,10442,94.7,0,1085.00,37.2
161.100,10365,94.5,0,1085.42,38.1
161.140,10293,90.3,0,1085.86,38.9
161.180,10277,84.2,0,1086.31,40.2
161.220,10270,81.3,0,1086.76,40.7
161.260,10126,80.7,0,1087.24,42.1
161.300,10042,80.6,0,1087.73,44.0
161.340,9994,80.8,0,1088.23,45.0
161.380,9773,81.0,0,1088.75,46.2
161.420,9443,81.2,0,1089.28,47.4
161.460,9430,81.1,0,1089.82,48.5
161.500,9638,80.7,0,1090.37,49.2
161.540,9969,80.8,0,1090.94,50.8
161.580,10051,80.6,0,1091.51,51.5
161.620,10028,80.5,0,1092.10,52.0
161.660,10186,80.7,0,1092.69,53.3
161.700,10402,81.0,0,1093.29,53.9
161.740,10587,81.4,0,1093.90,54.6
161.780,10694,81.7,0,1094.53,55.8
161.820,10797,81.8,0,1095.15,56.4
161.860,10929,81.9,0,1095.79,57.5
161.900,11084,81.9,0,1096.44,58.0
161.940,11220,82.0,0,1097.09,58.0
161.980,11338,81.3,0,1097.75,59.1
162.020,11469,64.1,0,1098.41,59.5
162.060,11479,5.2,0,1099.08,60.1
162.100,11193,0.8,0,1099.75,60.8
162.140,10663,9.6,0,1100.42,60.0
162.180,10210,77.8,0,1101.09,60.4
162.220,10117,99.0,0,1101.76,59.9
162.260,10326,99.9,0,1102.42,59.9
162.300,10418,100.0,0,1103.09,60.3
162.340,9480,100.0,0,1103.78,61.2
162.380,8746,100.0,0,1104.48,62.9
162.420,8432,100.0,0,1105.18,63.2
162.460,8684,100.0,0,1105.90,64.0
162.500,8879,100.0,0,1106.62,64.7
162.540,8876,100.0,0,1107.35,65.7
162.580,8857,100.0,0,1108.10,67.4
162.620,9046,100.0,0,1108.85,67.1
162.660,9178,99.8,0,1109.61,68.4
162.700,9362,95.4,0,1110.37,68.1
162.740,9434,88.4,0,1111.15,69.6
162.780,9544,86.1,0,1111.92,69.3
162.820,9697,85.7,0,1112.70,70.0
162.860,9807,85.7,0,1113.48,70.4
162.900,9874,85.7,0,1114.28,71.6
162.940,9954,85.8,0,1115.08,72.4
162.980,10094,85.9,0,1115.89,72.6
163.020,10025,85.8,0,1116.71,73.8
163.060,9983,85.9,0,1117.53,73.7
163.100,10069,86.0,0,1118.34,73.8
163.140,10178,86.1,0,1119.17,74.6
163.180,10172,86.3,0,1120.01,75.3
163.220,10204,86.3,0,1120.86,76.1
163.260,10274,86.6,0,1121.70,76.5
163.300,10394,88.5,0,1122.57,77.4
163.340,10491,90.0,0,1123.43,78.2
163.380,10476,91.5,0,1124.29,77.3
163.420,10476,92.0,0,1125.16,78.0
163.460,10622,92.1,0,1126.03,78.5
163.500,10645,92.4,0,1126.91,78.9
163.540,10709,92.4,0,1127.80,79.7
163.580,10786,92.5,0,1128.68,79.3
163.620,10796,92.1,0,1129.57,80.3
163.660,10985,86.3,0,1130.47,80.6
163.700,11049,67.7,0,1131.37,80.9
163.740,11013,41.2,0,1132.28,81.9
163.780,10985,20.6,0,1133.19,82.3
163.820,10838,14.3,0,1134.10,82.2
163.860,10544,13.8,0,1135.01,81.4
163.900,10118,14.2,0,1135.92,81.9
163.940,9784,14.7,0,1136.83,81.9
163.980,10406,15.5,0,1137.72,80.9
164.020,10383,16.5,0,1138.61,80.0
164.060,10322,16.8,0,1139.49,79.6
164.100,10402,18.3,0,1140.36,78.7
164.140,10279,19.5,0,1141.23,78.3
164.180,10143,20.2,0,1142.09,77.6
164.220,10203,25.0,0,1142.96,77.4
164.260,10354,31.5,0,1143.81,76.6
164.300,10579,34.5,0,1144.66,76.5
164.340,10941,37.8,0,1145.50,75.9
164.380,10905,39.8,0,1146.35,76.2
164.420,10310,39.9,0,1147.21,76.8
164.460,10246,34.5,0,1148.07,77.3
164.500,10427,28.6,0,1148.93,76.8
164.540,10378,21.1,0,1149.80,78.2
164.580,10282,5.9,0,1150.67,78.3
164.620,10084,1.0,0,1151.54,78.7
164.660,9685,0.7,0,1152.41,77.7
164.700,9362,0.7,0,1153.28,78.4
164.740,9826,0.7,0,1154.14,77.3
164.780,9852,1.1,0,1155.00,77.9
164.820,10107,1.2,0,1155.85,75.6
164.860,9966,2.0,0,1156.70,76.6
164.900,9781,3.5,0,1157.53,75.1
164.940,9814,4.4,0,1158.37,75.3
164.980,9710,4.6,0,1159.19,73.7
165.020,9485,5.0,0,1160.02,74.8
165.060,9423,5.8,0,1160.82,73.0
165.100,9410,6.4,0,1161.63,73.2
165.140,9185,6.7,0,1162.43,71.7
165.180,9026,6.9,0,1163.23,71.9
165.220,8954,7.0,0,1164.01,70.5
165.260,8691,7.1,0,1164.78,69.6
165.300,8696,7.2,0,1165.53,68.1
165.340,8409,7.2,0,1166.28,67.4
165.380,8195,6.8,0,1167.03,68.0
165.420,8077,6.8,0,1167.78,67.2
165.460,7852,6.7,0,1168.53,67.5
165.500,7868,7.1,0,1169.26,66.0
165.540,7705,9.0,0,1169.99,65.6
165.580,7620,10.2,0,1170.69,63.9
165.620,7537,10.6,0,1171.40,63.7
165.660,7359,10.7,0,1172.10,63.2
165.700,7269,10.9,0,1172.78,61.8
165.740,7352,11.1,0,1173.46,61.6
165.780,7083,11.0,0,1174.12,59.7
165.820,7100,10.9,0,1174.78,59.4
165.860,6977,11.0,0,1175.43,58.2
165.900,6867,11.0,0,1176.06,57.3
165.940,6902,10.9,0,1176.69,56.8
165.980,6768,11.0,0,1177.30,55.3
166.020,6781,11.1,0,1177.91,54.9
166.060,6913,12.7,0,1178.51,54.3
166.100,6851,13.9,0,1179.11,53.5
166.140,6994,17.9,0,1179.69,53.5
166.180,7106,23.5,0,1180.27,52.1
166.220,7163,24.6,0,1180.85,52.0
166.260,7294,24.9,0,1181.44,53.0
166.300,7495,25.3,0,1182.03,53.3
166.340,7174,26.3,0,1182.62,53.0
166.380,6891,26.7,0,1183.22,54.1
166.420,7062,27.0,0,1183.82,53.6
166.460,7167,27.4,0,1184.42,53.7
166.500,7337,27.7,0,1185.02,54.3
166.540,7325,27.6,0,1185.62,54.3
166.580,7268,26.1,0,1186.23,54.6
166.620,7290,24.0,0,1186.83,54.2
166.660,7336,23.8,0,1187.42,53.5
166.700,7353,23.7,0,1188.02,53.5
166.740,7347,23.6,0,1188.61,53.9
166.780,7364,23.6,0,1189.21,53.4
166.820,7348,23.7,0,1189.81,54.3
166.860,7406,23.7,0,1190.42,54.7
166.900,7354,23.6,0,1191.02,54.2
166.940,7415,23.6,0,1191.63,54.5
166.980,7436,23.5,0,1192.22,53.9
167.020,7439,23.5,0,1192.83,54.1
167.060,7560,23.1,0,1193.42,53.9
167.100,7404,19.5,0,1194.02,53.4
167.140,7335,7.7,0,1194.62,54.0
167.180,7268,5.1,0,1195.21,53.7
167.220,7014,4.9,0,1195.80,53.4
167.260,6904,4.9,0,1196.39,53.3
167.300,6826,4.9,0,1196.98,53.3
167.340,6658,4.9,0,1197.56,52.2
167.380,6476,5.0,0,1198.14,51.9
167.420,6279,5.1,0,1198.70,51.3
167.460,6105,5.3,0,1199.27,50.5
167.500,6008,5.5,0,1199.83,50.5
167.540,6114,6.5,0,1200.38,49.9
167.580,6016,8.0,0,1200.92,49.0
167.620,6017,10.1,0,1201.46,48.9
167.660,6025,12.9,0,1202.00,48.4
167.700,5861,15.6,0,1202.52,47.6
167.740,5750,21.6,0,1203.05,47.3
167.780,5844,30.9,0,1203.57,46.8
167.820,6406,38.3,0,1204.07,45.6
167.860,7051,44.3,0,1204.57,45.3
167.900,6751,49.7,0,1205.08,45.5
167.940,6507,50.8,0,1205.59,45.5
167.980,6254,51.1,0,1206.09,45.2
168.020,6164,51.3,0,1206.59,45.2
168.060,6093,51.6,0,1207.09,45.2
168.100,6021,51.6,0,1207.59,45.2
168.140,6271,51.8,0,1208.11,46.0
168.180,6222,51.9,0,1208.63,46.9
168.220,6080,52.0,0,1209.15,46.9
168.260,6471,52.4,0,1209.68,47.7
168.300,6417,52.9,0,1210.22,48.4
168.340,6395,54.5,0,1210.76,48.2
168.380,6452,56.5,0,1211.30,48.4
168.420,6417,57.0,0,1211.85,49.1
168.460,6496,57.2,0,1212.39,49.3
168.500,6807,57.4,0,1212.95,49.7
168.540,6871,57.7,0,1213.51,50.6
168.580,6992,57.7,0,1214.08,50.9
168.620,7112,58.0,0,1214.65,51.0
168.660,7225,58.1,0,1215.22,51.9
168.700,7073,58.1,0,1215.79,51.0
168.740,7161,58.1,0,1216.36,51.3
168.780,7514,58.1,0,1216.94,52.4
168.820,8045,58.2,0,1217.52,52.1
168.860,8033,57.5,0,1218.12,53.5
168.900,7707,53.2,0,1218.73,54.7
168.940,7455,52.1,0,1219.33,54.0
168.980,7525,52.1,0,1219.94,54.4
169.020,8002,52.1,0,1220.54,54.6
169.060,8129,51.3,0,1221.15,54.3
169.100,7985,41.4,0,1221.78,56.3
169.140,7866,34.0,0,1222.40,55.9
169.180,7764,32.8,0,1223.02,56.1
169.220,7800,28.2,0,1223.65,56.6
169.260,7732,26.6,0,1224.27,56.0
169.300,7536,26.0,0,1224.90,56.5
169.340,7516,25.6,0,1225.52,56.2
169.380,7512,25.7,0,1226.15,55.9
169.420,7519,25.7,0,1226.78,57.0
169.460,7626,25.6,0,1227.42,57.2
169.500,7631,25.1,0,1228.06,57.7
169.540,7621,24.4,0,1228.71,58.4
169.580,7662,21.0,0,1229.36,58.2
169.620,7633,19.3,0,1230.01,58.5
169.660,7677,19.3,0,1230.65,58.6
169.700,7728,18.9,0,1231.30,58.3
169.740,7729,13.0,0,1231.96,58.7
169.780,7637,2.2,0,1232.60,58.2
169.820,7397,0.9,0,1233.25,58.2
169.860,7085,0.8,0,1233.90,58.5
169.900,6811,0.9,0,1234.53,57.2
169.940,6694,0.9,0,1235.17,57.5
169.980,6943,1.3,0,1235.79,56.3
170.020,6751,1.7,0,1236.41,56.0
170.060,6490,2.7,0,1237.04,56.4
170.100,6365,5.2,0,1237.65,55.1
170.140,6397,8.4,0,1238.25,53.9
170.180,6140,9.9,0,1238.84,53.4
170.220,5906,10.3,0,1239.41,52.3
170.260,6072,10.4,0,1239.99,51.8
170.300,5841,10.4,0,1240.55,51.2
170.340,5587,10.5,0,1241.10,49.6
170.380,5381,10.5,0,1241.64,49.1
170.420,5816,10.5,0,1242.16,47.7
170.460,5699,10.7,0,1242.67,45.9
170.500,5770,11.0,0,1243.17,45.3
170.540,5920,11.3,0,1243.69,46.0
170.580,5804,11.4,0,1244.18,44.9
170.620,5754,11.6,0,1244.68,44.5
170.660,5618,11.7,0,1245.17,44.4
170.700,5596,11.8,0,1245.65,43.3
170.740,5694,12.2,0,1246.11,42.0
170.780,5853,12.5,0,1246.57,41.8
170.820,6192,12.5,0,1247.04,42.0
170.860,6294,12.8,0,1247.50,41.7
170.900,5544,12.8,0,1247.96,41.3
170.940,4851,12.9,0,1248.43,42.2
170.980,4677,12.2,0,1248.90,42.4
171.020,5160,12.2,0,1249.37,41.9
171.060,5726,12.7,0,1249.83,41.4
171.100,6221,12.7,0,1250.29,41.9
171.140,5877,9.4,0,1250.75,41.6
171.180,5344,1.4,0,1251.22,41.6
171.220,4856,2.1,0,1251.68,41.5
171.260,4594,14.1,0,1252.14,41.5
171.300,4496,24.4,0,1252.59,40.8
171.340,5244,27.3,0,1253.04,40.5
171.380,5357,27.6,0,1253.49,40.8
171.420,5596,27.8,0,1253.94,40.6
171.460,5566,28.1,0,1254.38,39.9
171.500,5700,28.3,0,1254.83,40.0
171.540,5737,29.1,0,1255.28,40.3
171.580,5704,32.4,0,1255.73,40.6
171.620,5711,34.5,0,1256.18,40.6
171.660,5620,34.9,0,1256.64,40.9
171.700,5443,34.8,0,1257.09,41.2
171.740,5201,33.8,0,1257.53,40.0
171.780,5101,25.1,0,1257.97,39.2
171.820,5294,18.3,0,1258.40,39.1
171.860,5429,17.4,0,1258.83,39.1
171.900,5279,17.5,0,1259.28,39.4
171.940,5249,19.7,0,1259.73,40.4
171.980,5431,24.0,0,1260.17,40.2
172.020,5398,26.1,0,1260.62,40.0
172.060,5299,30.8,0,1261.08,41.2
172.100,5411,37.2,0,1261.54,41.7
172.140,5447,38.0,0,1262.01,41.7
172.180,5369,38.4,0,1262.48,42.3
172.220,5289,39.6,0,1262.96,42.9
172.260,5264,40.5,0,1263.43,42.9
172.300,5300,42.4,0,1263.90,42.5
172.340,5390,46.2,0,1264.38,42.7
172.380,5366,47.4,0,1264.85,42.2
172.420,5302,47.6,0,1265.31,41.8
172.460,5257,47.6,0,1265.77,41.5
172.500,5184,47.8,0,1266.24,42.0
172.540,5111,50.7,0,1266.70,41.9
172.580,5032,61.4,0,1267.16,41.4
172.620,5047,69.4,0,1267.62,41.3
172.660,5371,72.3,0,1268.08,41.0
172.700,5780,77.0,0,1268.53,40.7
172.740,5660,78.8,0,1268.98,40.5
172.780,5506,79.4,0,1269.44,41.7
172.820,5434,79.5,0,1269.91,42.0
172.860,5445,76.2,0,1270.37,41.5
172.900,5393,57.6,0,1270.84,41.8
172.940,5524,40.0,0,1271.30,42.1
172.980,5533,19.9,0,1271.77,42.1
173.020,5688,9.6,0,1272.23,41.6
173.060,5519,8.5,0,1272.70,42.1
173.100,5079,9.5,0,1273.18,42.5
173.140,4863,13.7,0,1273.64,41.9
173.180,5005,24.0,0,1274.10,41.7
173.220,5920,42.8,0,1274.56,41.5
173.260,6815,59.7,0,1275.03,42.2
173.300,6617,71.4,0,1275.50,42.2
173.340,6528,73.0,0,1275.99,43.2
173.380,6317,73.0,0,1276.48,43.9
173.420,6388,70.7,0,1276.97,44.7
173.460,6568,64.3,0,1277.47,44.8
173.500,6662,51.9,0,1277.98,45.8
173.540,6663,27.9,0,1278.50,46.6
173.580,6433,5.1,0,1279.02,46.7
173.620,6161,0.8,0,1279.54,46.7
173.660,6104,0.5,0,1280.06,47.1
173.700,5968,0.7,0,1280.57,45.8
173.740,5746,1.3,0,1281.08,45.7
173.780,5460,2.1,0,1281.59,45.9
173.820,5234,3.8,0,1282.09,45.6
173.860,5798,19.0,0,1282.59,44.8
173.900,6117,44.7,0,1283.09,44.6
173.940,6622,67.8,0,1283.59,45.1
173.980,7228,80.3,0,1284.08,44.5
174.020,6558,82.3,0,1284.59,45.4
174.060,6372,82.4,0,1285.11,46.5
174.100,6413,77.8,0,1285.62,46.0
174.140,6466,60.3,0,1286.13,46.2
174.180,6654,33.6,0,1286.66,47.1
174.220,6476,26.8,0,1287.19,47.8
174.260,6518,26.5,0,1287.73,48.5
174.300,6487,28.0,0,1288.28,48.8
174.340,6521,43.7,0,1288.83,49.6
174.380,6709,63.1,0,1289.39,49.8
174.420,6899,81.9,0,1289.95,50.1
174.460,6859,93.2,0,1290.52,51.3
174.500,6927,95.6,0,1291.09,51.9
174.540,7058,95.8,0,1291.68,52.4
174.580,7150,93.4,0,1292.27,53.2
174.620,7271,92.8,0,1292.87,53.9
174.660,7371,92.8,0,1293.48,54.5
174.700,7450,93.4,0,1294.09,54.8
174.740,7550,95.3,0,1294.70,55.0
174.780,7739,99.6,0,1295.32,55.7
174.820,7775,100.0,0,1295.95,56.3
174.860,7748,99.9,0,1296.57,55.9
174.900,7629,100.0,0,1297.21,57.5
174.940,7775,100.0,0,1297.85,57.4
174.980,8015,100.0,0,1298.50,57.8
175.020,7992,100.0,0,1299.16,59.1
175.060,8129,100.0,0,1299.82,59.2
175.100,8230,100.0,0,1300.49,60.5
175.140,8284,100.0,0,1301.17,61.2
175.180,8442,100.0,0,1301.86,61.6
175.220,8480,99.9,0,1302.56,62.9
175.260,8601,99.9,0,1303.26,62.5
175.300,8716,100.0,0,1303.98,64.3
175.340,8815,99.9,0,1304.69,64.3
175.380,8930,100.0,0,1305.42,65.3
175.420,8868,100.0,0,1306.16,66.5
175.460,9046,100.0,0,1306.89,66.2
175.500,9149,100.0,0,1307.64,67.5
175.540,9291,100.0,0,1308.39,66.9
175.580,9363,100.0,0,1309.16,68.8
175.620,9436,100.0,0,1309.93,68.7
175.660,9474,100.0,0,1310.71,70.4
175.700,9579,100.0,0,1311.49,70.1
175.740,9686,100.0,0,1312.29,71.4
175.780,9757,100.0,0,1313.09,71.9
175.820,9806,99.9,0,1313.90,72.9
175.860,9915,100.0,0,1314.71,73.0
175.900,9987,100.0,0,1315.53,73.9
175.940,10088,100.0,0,1316.36,74.4
175.980,10173,100.0,0,1317.20,75.2
176.020,10162,100.0,0,1318.03,75.5
176.060,10284,100.0,0,1318.88,75.9
176.100,10379,100.0,0,1319.73,76.5
176.140,10457,100.0,0,1320.59,77.2
176.180,10504,99.7,0,1321.45,77.8
176.220,10551,93.7,0,1322.33,78.4
176.260,10569,48.0,0,1323.20,78.6
176.300,10524,3.3,0,1324.08,79.4
176.340,10189,0.2,0,1324.96,79.0
176.380,9822,0.0,0,1325.85,79.8
176.420,9502,0.2,0,1326.73,79.1
176.460,10116,1.5,0,1327.60,78.5
176.500,10223,8.4,0,1328.45,76.8
176.540,9877,22.3,0,1329.31,77.4
176.580,9437,39.8,0,1330.16,76.6
176.620,9751,60.5,0,1331.02,77.4
176.660,10376,76.3,0,1331.87,76.2
176.700,10329,90.5,0,1332.73,77.1
176.740,9385,94.5,0,1333.59,76.8
176.780,8695,95.4,0,1334.46,78.7
176.820,8447,95.7,0,1335.34,78.8
176.860,8642,95.8,0,1336.23,80.2
176.900,8631,95.9,0,1337.12,80.0
176.940,8711,96.0,0,1338.02,81.0
176.980,8781,95.0,0,1338.93,81.4
177.020,8805,92.8,0,1339.83,81.7
177.060,8869,84.2,0,1340.75,82.3
177.100,8908,76.7,0,1341.67,82.6
177.140,8963,75.8,0,1342.60,83.2
177.180,9009,75.6,0,1343.53,83.6
177.220,9025,75.5,0,1344.46,84.3
177.260,9151,75.6,0,1345.40,84.0
177.300,9099,74.5,0,1346.35,85.7
177.340,9245,58.1,0,1347.30,85.0
177.380,9203,26.2,0,1348.25,85.8
177.420,9139,4.3,0,1349.21,86.0
177.460,9021,1.0,0,1350.16,86.2
177.500,8832,0.8,0,1351.11,85.5
177.540,8561,0.7,0,1352.06,85.4
177.580,8392,0.8,0,1353.00,85.2
177.620,8975,0.8,0,1353.93,83.8
177.660,8803,0.8,0,1354.86,83.4
177.700,8623,0.4,0,1355.77,81.8
177.740,8641,0.4,0,1356.67,81.1
177.780,8408,0.4,0,1357.56,80.7
177.820,8240,0.4,0,1358.45,80.4
177.860,8324,0.6,0,1359.33,78.6
177.900,8227,0.6,0,1360.18,77.6
177.940,8040,0.6,0,1361.04,77.2
177.980,7955,0.7,0,1361.88,76.1
178.020,7955,0.7,0,1362.72,75.2
178.060,7823,0.7,0,1363.54,74.2
178.100,7714,0.8,0,1364.35,72.8
178.140,7561,0.8,0,1365.15,72.2
178.180,7511,0.8,0,1365.94,71.2
178.220,7351,0.8,0,1366.73,71.0
178.260,7349,0.8,0,1367.50,69.4
178.300,7265,0.9,0,1368.27,69.1
178.340,7071,0.9,0,1369.02,68.1
178.380,6811,1.0,0,1369.77,67.7
178.420,6763,0.9,0,1370.52,67.9
178.460,6655,1.1,0,1371.26,66.2
178.500,6834,2.1,0,1371.98,66.2
178.540,6766,4.1,0,1372.70,64.7
178.580,6735,5.6,0,1373.42,64.6
178.620,6791,6.3,0,1374.13,63.8
178.660,6703,6.7,0,1374.84,64.4
178.700,6692,8.3,0,1375.55,63.4
178.740,6716,11.6,0,1376.26,63.9
178.780,6584,14.1,0,1376.96,63.1
178.820,6642,16.9,0,1377.66,62.7
178.860,6621,19.6,0,1378.35,62.9
178.900,6559,23.0,0,1379.04,62.2
178.940,6586,25.9,0,1379.74,62.2
178.980,6913,26.8,0,1380.42,61.4
179.020,7139,27.3,0,1381.10,61.7
179.060,6503,28.1,0,1381.79,61.8
179.100,6549,28.5,0,1382.47,61.1
179.140,6619,29.4,0,1383.16,61.9
179.180,6584,29.9,0,1383.84,61.7
179.220,6604,30.5,0,1384.53,62.0
179.260,6600,31.8,0,1385.22,62.0
179.300,6647,32.5,0,1385.91,62.1
179.340,6629,33.6,0,1386.61,62.4
179.380,6689,41.3,0,1387.30,61.8
179.420,6741,48.3,0,1388.00,63.0
179.460,6733,52.8,0,1388.69,62.9
179.500,6785,64.0,0,1389.40,63.0
179.540,6844,72.3,0,1390.11,63.9
179.580,6884,76.1,0,1390.82,63.9
179.620,6906,79.7,0,1391.54,65.1
179.660,6999,83.2,0,1392.27,64.9
179.700,7016,85.0,0,1393.00,65.7
